"index","country_id","year","population","gdp"
"4970","119","1987","3905530","1087273104"
"4971","119","1988","4020811","598961269"
"4972","119","1989","4138845","714046821"
"4973","119","1990","4258472","865559856"
"4974","119","1991","4379236","1028087972"
"4975","119","1992","4500351","1127806945"
"4976","119","1993","4619944","1327748655"
"4977","119","1994","4735845","1543606345"
"4978","119","1995","4846483","1763536305"
"4979","119","1996","4951195","1873671550"
"4980","119","1997","5050315","1747011857"
"4981","119","1998","5144602","1280177839"
"4982","119","1999","5235346","1454430642"
"4983","119","2000","5323700","1731198022"
"4984","119","2001","5409582","1768619058"
"4985","119","2002","5493246","1758176653"
"4986","119","2003","5576640","2023324407"
"4987","119","2004","5662208","2366398120"
"4988","119","2005","5751676","2735558726"
"4989","119","2006","5846074","3452882514"
"4990","119","2007","5944948","4222962988"
"4991","119","2008","6046620","5443915121"
"4992","119","2009","6148623","5832915387"
"4993","119","2010","6249165","7127792630"
"4994","119","2011","6347567","8749241114"
"4995","119","2012","6444530","10191350120"
"4996","119","2013","6541304","11942230508"
"4997","119","2014","6639756","13268458232"
"4998","119","2015","6741164","14390391264"
"4999","119","2016","6845846","15805707154"
"5000","119","2017","6953035","16853087485"
"5001","119","2018","7061507","18130724396"
"5002","120","1988","2684675","3313540068"
"5003","120","1989","2726440","2717998688"
"5004","120","1990","2803044","2838485354"
"5005","120","1991","2921706","4690415093"
"5006","120","1992","3076132","5843579161"
"5007","120","1993","3246126","7941744492"
"5008","120","1994","3403357","9599127050"
"5009","120","1995","3528380","11718795528"
"5010","120","1996","3610665","13690217333"
"5011","120","1997","3658424","15751867489"
"5012","120","1998","3693520","17247179006"
"5013","120","1999","3747766","17391056369"
"5014","120","2000","3842778","17260364842"
"5015","120","2001","3991001","17649751244"
"5016","120","2002","4182205","19152238806"
"5017","120","2003","4388375","20082918740"
"5018","120","2004","4569378","21145518600"
"5019","120","2005","4698763","21489962080"
"5020","120","2006","4759753","22048664306"
"5021","120","2007","4767344","24873482492"
"5022","120","2008","4764741","29227542760"
"5023","120","2009","4813026","35477299024"
"5024","120","2010","4953061","38419626534"
"5025","120","2011","5202343","40075674295"
"5026","120","2012","5538634","44230727695"
"5027","120","2013","5914621","46866579768"
"5028","120","2014","6262410","48296099502"
"5029","120","2015","6532678","49973893201"
"5030","120","2016","6711121","51239050083"
"5031","120","2017","6811873","53393799668"
"5032","120","2018","6848925","56639155556"
"5033","121","2000","2848456","874000000"
"5034","121","2001","2953927","906000000"
"5035","121","2002","3024729","927000000"
"5036","121","2003","3077058","748000000"
"5037","121","2004","3135651","897000000"
"5038","121","2005","3218116","949000000"
"5039","121","2006","3329211","1119000000"
"5040","121","2007","3461911","1373000000"
"5041","121","2008","3607860","1726000000"
"5042","121","2009","3754133","1768000000"
"5043","121","2010","3891356","1998000000"
"5044","121","2011","4017443","2398000000"
"5045","121","2012","4135659","2721000000"
"5046","121","2013","4248334","3067000000"
"5047","121","2014","4359505","3144000000"
"5048","121","2015","4472230","3177000000"
"5049","121","2016","4586788","3277826000"
"5050","121","2017","4702228","3285455000"
"5051","121","2018","4818977","3249000000"
"5052","122","1990","4436661","28901836158"
"5053","122","1991","4544242","31995012469"
"5054","122","1992","4650885","33881392045"
"5055","122","1993","4755133","30657030223"
"5056","122","1994","4854875","28607921929"
"5057","122","1995","4948798","25544128199"
"5058","122","1996","5036171","27884615385"
"5059","122","1997","5118007","30698633109"
"5060","122","1998","5196780","27249786142"
"5061","122","1999","5275926","35976714101"
"5062","122","2000","5357891","38270206950"
"5063","122","2001","5443248","34110064452"
"5064","122","2002","5531089","20481889764"
"5065","122","2003","5620547","26265625000"
"5066","122","2004","5710154","33122307692"
"5067","122","2005","5798614","47334148578"
"5068","122","2006","5886872","54961936663"
"5069","122","2007","5974787","67516236338"
"5070","122","2008","6058748","87140405361"
"5071","122","2009","6133984","63028320702"
"5072","122","2010","6197663","74773444901"
"5073","122","2011","6247439","34699395524"
"5074","122","2012","6285750","81873662519"
"5075","122","2013","6320359","65502870174"
"5076","122","2014","6362037","41142722414"
"5077","122","2015","6418315","27842131480"
"5078","122","2016","6492164","26221660068"
"5079","122","2017","6580724","38115981879"
"5080","122","2018","6678567","48319620013"
"5081","123","1977","112685","92546835"
"5082","123","1978","114400","107827737"
"5083","123","1979","116136","130475734"
"5084","123","1980","117822","154461345"
"5085","123","1981","119430","177541041"
"5086","123","1982","120988","193148724"
"5087","123","1983","122564","208178548"
"5088","123","1984","124292","229371734"
"5089","123","1985","126244","254459434"
"5090","123","1986","128449","304169848"
"5091","123","1987","130856","335887283"
"5092","123","1988","133367","384376809"
"5093","123","1989","135788","435493044"
"5094","123","1990","138020","518433324"
"5095","123","1991","139995","548819074"
"5096","123","1992","141760","602911074"
"5097","123","1993","143409","612538814"
"5098","123","1994","145083","638422518"
"5099","123","1995","146870","682370000"
"5100","123","1996","148834","705672777"
"5101","123","1997","150913","721068259"
"5102","123","1998","153021","784752481"
"5103","123","1999","154995","824732888"
"5104","123","2000","156729","834327296"
"5105","123","2001","158179","798333814"
"5106","123","2002","159392","805069148"
"5107","123","2003","160530","883314333"
"5108","123","2004","161816","954317407"
"5109","123","2005","163417","1015934667"
"5110","123","2006","165381","1134567222"
"5111","123","2007","167639","1279428222"
"5112","123","2008","170011","1286720333"
"5113","123","2009","172221","1278745519"
"5114","123","2010","174085","1399203481"
"5115","123","2011","175544","1444269667"
"5116","123","2012","176646","1437879370"
"5117","123","2013","177513","1481132148"
"5118","123","2014","178296","1542406296"
"5119","123","2015","179126","1640925667"
"5120","123","2016","180024","1688244704"
"5121","123","2017","180955","1810139889"
"5122","123","2018","181889","1876189778"
"5123","124","1970","21266","90098330"
"5124","124","1971","21728","104888628"
"5125","124","1972","22151","124941925"
"5126","124","1973","22563","165930611"
"5127","124","1974","22983","193983720"
"5128","124","1975","23438","246387479"
"5129","124","1976","23931","272493879"
"5130","124","1977","24448","303496276"
"5131","124","1978","24975","436918176"
"5132","124","1979","25459","503180670"
"5133","124","1980","25879","534701915"
"5134","124","1981","26238","511658690"
"5135","124","1982","26536","522090331"
"5136","124","1983","26789","524034109"
"5137","124","1984","27036","502617355"
"5138","124","1985","27288","529078995"
"5139","124","1986","27559","779365167"
"5140","124","1987","27837","1052843348"
"5141","124","1988","28129","1161757671"
"5142","124","1989","28449","1120000917"
"5143","124","1990","28789","1421466240"
"5144","124","1991","29159","1484152022"
"5145","124","1992","29553","1631197909"
"5146","124","1993","29975","1673104494"
"5147","124","1994","30426","1948118228"
"5148","124","1995","30880","2428461395"
"5149","124","1996","31348","2504033252"
"5150","124","1997","31830","2298410391"
"5151","124","1998","32311","2479721341"
"5152","124","1999","32769","2664026095"
"5153","124","2000","33184","2483953103"
"5154","124","2001","33552","2491822707"
"5155","124","2002","33879","2688630823"
"5156","124","2003","34175","3070691320"
"5157","124","2004","34452","3454362686"
"5158","124","2005","34713","3659251526"
"5159","124","2006","34970","4000239273"
"5160","124","2007","35217","4601299567"
"5161","124","2008","35471","5081432924"
"5162","124","2009","35727","4504549214"
"5163","124","2010","35994","5082366478"
"5164","124","2011","36293","5739977477"
"5165","124","2012","36615","5456009385"
"5166","124","2013","36934","6391735894"
"5167","124","2014","37223","6657170923"
"5168","124","2015","37470","6268391521"
"5169","124","2016","37658","6214633651"
"5170","125","1960","9874476","1409873950"
"5171","125","1961","10111637","1444327731"
"5172","125","1962","10352179","1434156379"
"5173","125","1963","10597511","1240672269"
"5174","125","1964","10849975","1309747899"
"5175","125","1965","11110820","1698319328"
"5176","125","1966","11380670","1751470588"
"5177","125","1967","11657650","1859465021"
"5178","125","1968","11937600","1801344538"
"5179","125","1969","12214956","1965546218"
"5180","125","1970","12485740","2296470588"
"5181","125","1971","12747821","2369308600"
"5182","125","1972","13002231","2553936348"
"5183","125","1973","13252036","2875625000"
"5184","125","1974","13501935","3574586466"
"5185","125","1975","13755146","3791298146"
"5186","125","1976","14012899","3591319857"
"5187","125","1977","14273495","4104509583"
"5188","125","1978","14533690","2733183857"
"5189","125","1979","14788862","3364611432"
"5190","125","1980","15035834","4024621900"
"5191","125","1981","15272831","4415844156"
"5192","125","1982","15501207","4768765017"
"5193","125","1983","15724651","5167913302"
"5194","125","1984","15948487","6043474843"
"5195","125","1985","16176280","5978460972"
"5196","125","1986","16408859","6405210564"
"5197","125","1987","16643952","6682167120"
"5198","125","1988","16878189","6978371581"
"5199","125","1989","17106753","6987267684"
"5200","125","1990","17325773","8032551173"
"5201","125","1991","17535729","9000362582"
"5202","125","1992","17736821","9703011636"
"5203","125","1993","17924823","10338679636"
"5204","125","1994","18094477","11717604209"
"5205","125","1995","18242912","13029697561"
"5206","125","1996","18367288","13897738375"
"5207","125","1997","18470900","15091913884"
"5208","125","1998","18564599","15794972847"
"5209","125","1999","18663284","15656327860"
"5210","125","2000","18777601","16330814180"
"5211","125","2001","18911730","15749753805"
"5212","125","2002","19062482","16536535647"
"5213","125","2003","19224037","18881765437"
"5214","125","2004","19387153","20662525941"
"5215","125","2005","19544988","24405791045"
"5216","125","2006","19695972","28279814925"
"5217","125","2007","19842044","32350248411"
"5218","125","2008","19983984","40713812310"
"5219","125","2009","20123508","42066217872"
"5220","125","2010","20261737","56725749222"
"5221","125","2011","20398670","65292753005"
"5222","125","2012","20425000","68434409315"
"5223","125","2013","20585000","74317806538"
"5224","125","2014","20778000","79356449841"
"5225","125","2015","20970000","80604080689"
"5226","125","2016","21203000","82401038710"
"5227","125","2017","21444000","88019706804"
"5228","125","2018","21670000","88900770858"
"5229","126","1960","837270","34579308"
"5230","126","1961","852890","35699286"
"5231","126","1962","869136","41859162"
"5232","126","1963","886057","47039059"
"5233","126","1964","903763","51938961"
"5234","126","1965","922306","54878902"
"5235","126","1966","941794","56698866"
"5236","126","1967","962273","59260814"
"5237","126","1968","983685","61444771"
"5238","126","1969","1005909","65966680"
"5239","126","1970","1028926","68738625"
"5240","126","1971","1052614","76482102"
"5241","126","1972","1077095","80915831"
"5242","126","1973","1102878","121181556"
"5243","126","1974","1130635","150846210"
"5244","126","1975","1160792","149560513"
"5245","126","1976","1193521","147654093"
"5246","126","1977","1228536","193307267"
"5247","126","1978","1265202","266559337"
"5248","126","1979","1302667","290142517"
"5249","126","1980","1340255","431561376"
"5250","126","1981","1377799","434188034"
"5251","126","1982","1415367","348746822"
"5252","126","1983","1452728","386699308"
"5253","126","1984","1489691","333158476"
"5254","126","1985","1526131","268626912"
"5255","126","1986","1561692","318862888"
"5256","126","1987","1596394","402774852"
"5257","126","1988","1630996","470389179"
"5258","126","1989","1666563","495404888"
"5259","126","1990","1703747","596415104"
"5260","126","1991","1742539","704329192"
"5261","126","1992","1782285","831033941"
"5262","126","1993","1822236","835592802"
"5263","126","1994","1861324","878250450"
"5264","126","1995","1898598","1001889857"
"5265","126","1996","1934291","946123275"
"5266","126","1997","1968044","997996028"
"5267","126","1998","1997516","928458206"
"5268","126","1999","2019731","912771290"
"5269","126","2000","2032804","887295267"
"5270","126","2001","2035740","825706961"
"5271","126","2002","2029829","775780697"
"5272","126","2003","2018348","1157832935"
"5273","126","2004","2005940","1511236656"
"5274","126","2005","1996114","1682350935"
"5275","126","2006","1989939","1800105590"
"5276","126","2007","1986922","1716262753"
"5277","126","2008","1987129","1758534995"
"5278","126","2009","1990131","1773199523"
"5279","126","2010","1995581","2361613520"
"5280","126","2011","2003787","2787951881"
"5281","126","2012","2014990","2678475773"
"5282","126","2013","2028519","2526009063"
"5283","126","2014","2043437","2614566292"
"5284","126","2015","2059021","2510312801"
"5285","126","2016","2075001","2323419617"
"5286","126","2017","2091412","2578265356"
"5287","126","2018","2108132","2791762880"
"5288","127","1995","3629102","7870782261"
"5289","127","1996","3601613","8385109020"
"5290","127","1997","3575137","10120274493"
"5291","127","1998","3549331","11240360898"
"5292","127","1999","3524238","10972878636"
"5293","127","2000","3499536","11539211480"
"5294","127","2001","3470818","12252498921"
"5295","127","2002","3443067","14278357284"
"5296","127","2003","3415213","18802576988"
"5297","127","2004","3377075","22649930576"
"5298","127","2005","3322528","26125575942"
"5299","127","2006","3269909","30216060233"
"5300","127","2007","3231294","39738180077"
"5301","127","2008","3198231","47850551149"
"5302","127","2009","3162916","37440673478"
"5303","127","2010","3097282","37120517694"
"5304","127","2011","3028115","43476873413"
"5305","127","2012","2987773","42848195256"
"5306","127","2013","2957689","46417340375"
"5307","127","2014","2932367","48516371721"
"5308","127","2015","2904910","41516701871"
"5309","127","2016","2868231","42973365745"
"5310","127","2017","2828403","47544459559"
"5311","127","2018","2789533","53251369047"
"5312","128","1960","313970","703925705"
"5313","128","1961","316845","704145671"
"5314","128","1962","320750","741509480"
"5315","128","1963","324100","791140595"
"5316","128","1964","327750","903158753"
"5317","128","1965","331500","921600736"
"5318","128","1966","333895","968440149"
"5319","128","1967","334995","974721762"
"5320","128","1968","335850","1066447131"
"5321","128","1969","337500","1234878981"
"5322","128","1970","339171","1509155063"
"5323","128","1971","342421","1572310772"
"5324","128","1972","346600","1968733022"
"5325","128","1973","350450","2701874664"
"5326","128","1974","355050","3295861019"
"5327","128","1975","358950","3233431611"
"5328","128","1976","360731","3544268025"
"5329","128","1977","361358","3922895892"
"5330","128","1978","362007","4884869092"
"5331","128","1979","362856","5711457760"
"5332","128","1980","364150","6232005656"
"5333","128","1981","365225","5231808670"
"5334","128","1982","365525","4764549532"
"5335","128","1983","365622","4683697830"
"5336","128","1984","365998","4594891581"
"5337","128","1985","366706","4738559685"
"5338","128","1986","368355","6921264132"
"5339","128","1987","370750","8614215559"
"5340","128","1988","373450","9750161053"
"5341","128","1989","377100","10391504709"
"5342","128","1990","381850","13229247948"
"5343","128","1991","387000","14321878795"
"5344","128","1992","392175","16065740778"
"5345","128","1993","397475","16486900187"
"5346","128","1994","402925","18325791415"
"5347","128","1995","408625","21588170498"
"5348","128","1996","414225","21776609772"
"5349","128","1997","419450","19731912494"
"5350","128","1998","424700","20209122027"
"5351","128","1999","430475","22235929043"
"5352","128","2000","436300","21263514833"
"5353","128","2001","441525","21272418792"
"5354","128","2002","446175","23616328816"
"5355","128","2003","451630","29557325056"
"5356","128","2004","458095","34685281848"
"5357","128","2005","465158","37347394603"
"5358","128","2006","472637","42414308117"
"5359","128","2007","479993","50888134410"
"5360","128","2008","488650","55849686539"
"5361","128","2009","497783","51370543206"
"5362","128","2010","506953","53212476812"
"5363","128","2011","518347","60004630234"
"5364","128","2012","530946","56677961787"
"5365","128","2013","543360","61739352212"
"5366","128","2014","556319","66103853237"
"5367","128","2015","569604","57204400105"
"5368","128","2016","582014","58961235412"
"5369","128","2017","596336","62316359824"
"5370","128","2018","607728","69487922619"
"5371","129","1995","2485056","5788368511"
"5372","129","1996","2457222","5970044666"
"5373","129","1997","2432851","6525676264"
"5374","129","1998","2410019","7174985107"
"5375","129","1999","2390482","7533187605"
"5376","129","2000","2367550","7937758980"
"5377","129","2001","2337170","8350252966"
"5378","129","2002","2310173","9546441564"
"5379","129","2003","2287955","11748433157"
"5380","129","2004","2263122","14373269156"
"5381","129","2005","2238799","16922504045"
"5382","129","2006","2218357","21447021570"
"5383","129","2007","2200325","30901399261"
"5384","129","2008","2177322","35596016664"
"5385","129","2009","2141669","26169854045"
"5386","129","2010","2097555","23757368290"
"5387","129","2011","2059709","28223552825"
"5388","129","2012","2034319","28119996053"
"5389","129","2013","2012647","30254677297"
"5390","129","2014","1993782","31335013752"
"5391","129","2015","1977527","26972863394"
"5392","129","2016","1959537","27695474684"
"5393","129","2017","1942248","30463302414"
"5394","129","2018","1926542","34849078086"
"5395","130","1982","251158","1130457130"
"5396","130","1983","260931","1121486563"
"5397","130","1984","271918","1292281654"
"5398","130","1985","283503","1348827324"
"5399","130","1986","295591","1517496131"
"5400","130","1987","308180","1941246972"
"5401","130","1988","320773","2269233639"
"5402","130","1989","332783","2683254708"
"5403","130","1990","343808","3220920085"
"5404","130","1991","353626","3735117374"
"5405","130","1992","362311","4879018602"
"5406","130","1993","370199","5625533410"
"5407","130","1994","377798","6265844252"
"5408","130","1995","385513","6996034037"
"5409","130","1996","393373","7122539667"
"5410","130","1997","401352","7211264780"
"5411","130","1998","409616","6742367273"
"5412","130","1999","418383","6490571704"
"5413","130","2000","427782","6720492406"
"5414","130","2001","437938","6811227983"
"5415","130","2002","448821","7322677820"
"5416","130","2003","460165","8195033162"
"5417","130","2004","471597","10585624891"
"5418","130","2005","482858","12092222042"
"5419","130","2006","493799","14789661809"
"5420","130","2007","504511","18340447243"
"5421","130","2008","515239","20917444920"
"5422","130","2009","526400","21475520709"
"5423","130","2010","538219","28123640999"
"5424","130","2011","550832","36709860068"
"5425","130","2012","564039","43031577366"
"5426","130","2013","577372","51552075902"
"5427","130","2014","590208","55347998648"
"5428","130","2015","602085","45361678147"
"5429","130","2016","612836","45322259884"
"5430","130","2017","622585","50559431846"
"5431","130","2018","631636","54545184268"
"5432","131","1960","12328532","2037150716"
"5433","131","1961","12710581","2025689537"
"5434","131","1962","13094888","2379606422"
"5435","131","1963","13478423","2657247327"
"5436","131","1964","13857649","2798339769"
"5437","131","1965","14230163","2948325264"
"5438","131","1966","14595350","2876395613"
"5439","131","1967","14954031","3046339295"
"5440","131","1968","15307273","3271415868"
"5441","131","1969","15656843","3651615453"
"5442","131","1970","16004731","3956328426"
"5443","131","1971","16350881","4356633663"
"5444","131","1972","16696891","5074117545"
"5445","131","1973","17048518","6242177798"
"5446","131","1974","17413144","7675408486"
"5447","131","1975","17796164","8984824183"
"5448","131","1976","18198844","9584323309"
"5449","131","1977","18620093","11049896742"
"5450","131","1978","19059770","13236854105"
"5451","131","1979","19516942","15912133569"
"5452","131","1980","19990012","21728770055"
"5453","131","1981","20479715","17788171722"
"5454","131","1982","20984009","17692341358"
"5455","131","1983","21495086","16251460689"
"5456","131","1984","22002643","14824728528"
"5457","131","1985","22499110","14991283216"
"5458","131","1986","22980335","19462175322"
"5459","131","1987","23447252","21765261042"
"5460","131","1988","23903592","25705296184"
"5461","131","1989","24355619","26314220188"
"5462","131","1990","24807462","30180108562"
"5463","131","1991","25260404","32285388165"
"5464","131","1992","25711406","33711069431"
"5465","131","1993","26155203","31655473664"
"5466","131","1994","26584478","35604137423"
"5467","131","1995","26994250","39030285468"
"5468","131","1996","27383473","43161452678"
"5469","131","1997","27754571","39147844526"
"5470","131","1998","28110443","41806219379"
"5471","131","1999","28455509","41632027600"
"5472","131","2000","28793679","38857251336"
"5473","131","2001","29126330","39459581217"
"5474","131","2002","29454768","42236836821"
"5475","131","2003","29782884","52064058834"
"5476","131","2004","30115214","59626020162"
"5477","131","2005","30455561","62343022651"
"5478","131","2006","30804683","68640825481"
"5479","131","2007","31163673","79041294874"
"5480","131","2008","31536811","92507257784"
"5481","131","2009","31929087","92897320376"
"5482","131","2010","32343389","93216746662"
"5483","131","2011","32781850","101370000000"
"5484","131","2012","33241898","98266306615"
"5485","131","2013","33715693","106826000000"
"5486","131","2014","34192347","110081000000"
"5487","131","2015","34663603","101180000000"
"5488","131","2016","35126296","103345000000"
"5489","131","2017","35581294","109709000000"
"5490","131","2018","36029138","118495000000"
"5491","132","1970","23484","293073868"
"5492","132","1971","23721","327651488"
"5493","132","1972","24051","402460333"
"5494","132","1973","24439","523552815"
"5495","132","1974","24836","563939670"
"5496","132","1975","25198","711922994"
"5497","132","1976","25524","735339911"
"5498","132","1977","25809","811250927"
"5499","132","1978","26087","1000535735"
"5500","132","1979","26394","1209898293"
"5501","132","1980","26745","1378130996"
"5502","132","1981","27162","1205166026"
"5503","132","1982","27627","1143229072"
"5504","132","1983","28097","1092551781"
"5505","132","1984","28510","1037314956"
"5506","132","1985","28832","1082851077"
"5507","132","1986","29041","1515209588"
"5508","132","1987","29168","1839095595"
"5509","132","1988","29229","2000674667"
"5510","132","1989","29305","2010116851"
"5511","132","1990","29438","2481316054"
"5512","132","1991","29622","2480497539"
"5513","132","1992","29865","2737067002"
"5514","132","1993","30146","2574440023"
"5515","132","1994","30435","2720297793"
"5516","132","1995","30716","3130270895"
"5517","132","1996","30995","3137848801"
"5518","132","1997","31280","2840182221"
"5519","132","1998","31556","2934578821"
"5520","132","1999","31844","2906009308"
"5521","132","2000","32147","2647883816"
"5522","132","2001","32470","2671424966"
"5523","132","2002","32806","2905840862"
"5524","132","2003","33153","3589126975"
"5525","132","2004","33500","4110169853"
"5526","132","2005","33843","4203084194"
"5527","132","2006","34190","4582988333"
"5528","132","2007","34525","5867916781"
"5529","132","2008","34872","6476490406"
"5530","132","2009","35226","5451653237"
"5531","132","2010","35612","5362649007"
"5532","132","2011","36024","6080344732"
"5533","132","2012","36460","5743029680"
"5534","132","2013","36901","6553372278"
"5535","132","2014","37322","7060236168"
"5536","132","2015","37718","6258178995"
"5537","132","2016","38070","6468252212"
"5538","132","2017","38392","6400946586"
"5539","133","1995","3675099","1752979926"
"5540","133","1996","3667748","1695122174"
"5541","133","1997","3654208","1930081169"
"5542","133","1998","3652732","1698717505"
"5543","133","1999","3647001","1170782957"
"5544","133","2000","3639592","1288429392"
"5545","133","2001","3631462","1480673594"
"5546","133","2002","3623062","1661818168"
"5547","133","2003","3612874","1980901554"
"5548","133","2004","3603945","2598231467"
"5549","133","2005","3595187","2988338439"
"5550","133","2006","3585209","3408272498"
"5551","133","2007","3576910","4401154128"
"5552","133","2008","3570108","6054806101"
"5553","133","2009","3565604","5439422031"
"5554","133","2010","3562045","6974960345"
"5555","133","2011","3559986","8414360656"
"5556","133","2012","3559519","8709165249"
"5557","133","2013","3558566","9496684701"
"5558","133","2014","3556397","9510219299"
"5559","133","2015","3554108","7745231660"
"5560","133","2016","3551954","8071480541"
"5561","133","2017","3549196","9669759987"
"5562","133","2018","3545883","11309082555"
"5563","134","1960","5099373","673081724"
"5564","134","1961","5223568","699161943"
"5565","134","1962","5352503","739286906"
"5566","134","1963","5486319","759345863"
"5567","134","1964","5625164","802482182"
"5568","134","1965","5769218","833563472"
"5569","134","1966","5918595","900264583"
"5570","134","1967","6073526","956436931"
"5571","134","1968","6234465","1031669636"
"5572","134","1969","6401921","1056391055"
"5573","134","1970","6576305","1111859570"
"5574","134","1971","6757850","1199507630"
"5575","134","1972","6946620","1341590682"
"5576","134","1973","7142627","1653062347"
"5577","134","1974","7345780","1917508190"
"5578","134","1975","7556026","2283049233"
"5579","134","1976","7773449","2181844194"
"5580","134","1977","7998164","2358930406"
"5581","134","1978","8230218","2669755116"
"5582","134","1979","8469672","3463565881"
"5583","134","1980","8716553","4042139901"
"5584","134","1981","8971345","3594868208"
"5585","134","1982","9234129","3526198070"
"5586","134","1983","9504281","3511573992"
"5587","134","1984","9780872","2939485472"
"5588","134","1985","10063495","2857889712"
"5589","134","1986","10352120","3258288891"
"5590","134","1987","10647754","2565634382"
"5591","134","1988","10952395","2442507588"
"5592","134","1989","11268658","2498059015"
"5593","134","1990","11598633","3081479800"
"5594","134","1991","11942819","2653141959"
"5595","134","1992","12301336","3024459564"
"5596","134","1993","12675460","3370842211"
"5597","134","1994","13066543","2977040722"
"5598","134","1995","13475400","3159901232"
"5599","134","1996","13902688","3995028593"
"5600","134","1997","14347854","3545776697"
"5601","134","1998","14808791","3738704468"
"5602","134","1999","15282521","3717515283"
"5603","134","2000","15766806","3877673539"
"5604","134","2001","16260932","4529575348"
"5605","134","2002","16765117","4397254608"
"5606","134","2003","17279141","5474030080"
"5607","134","2004","17802997","4363934494"
"5608","134","2005","18336724","5039293031"
"5609","134","2006","18880269","5515884349"
"5610","134","2007","19433530","7342923489"
"5611","134","2008","19996473","9413002921"
"5612","134","2009","20569117","8550363975"
"5613","134","2010","21151640","8729936136"
"5614","134","2011","21743967","9892702358"
"5615","134","2012","22346641","9919780071"
"5616","134","2013","22961253","10601690872"
"5617","134","2014","23589887","10673516673"
"5618","134","2015","24234088","9744243531"
"5619","134","2016","24894380","9958655045"
"5620","134","2017","25570540","11465850504"
"5621","134","2018","26262368","12100459087"
"5622","135","1980","158272","42463576"
"5623","135","1981","163824","44781456"
"5624","135","1982","169851","47935843"
"5625","135","1983","176244","57829787"
"5626","135","1984","182850","109503546"
"5627","135","1985","189537","127154929"
"5628","135","1986","196264","141902097"
"5629","135","1987","203028","141268980"
"5630","135","1988","209785","168610478"
"5631","135","1989","216510","189535398"
"5632","135","1990","223158","215089005"
"5633","135","1991","229751","244468292"
"5634","135","1992","236265","284853358"
"5635","135","1993","242605","322326642"
"5636","135","1994","248588","355884383"
"5637","135","1995","254139","398988955"
"5638","135","1996","259183","450382328"
"5639","135","1997","263842","508223602"
"5640","135","1998","268455","540096397"
"5641","135","1999","273527","589239753"
"5642","135","2000","279398","624337145"
"5643","135","2001","286306","870179738"
"5644","135","2002","294186","897031250"
"5645","135","2003","302683","1052121055"
"5646","135","2004","311265","1226829563"
"5647","135","2005","319608","1163362437"
"5648","135","2006","327487","1575200391"
"5649","135","2007","335169","1868383461"
"5650","135","2008","343452","2271646188"
"5651","135","2009","353398","2345294875"
"5652","135","2010","365734","2588176055"
"5653","135","2011","380495","2774351760"
"5654","135","2012","397237","2886170572"
"5655","135","2013","415593","3295011382"
"5656","135","2014","435015","3697351597"
"5657","135","2015","454915","4109424800"
"5658","135","2016","475513","4414055725"
"5659","135","2017","496402","4865546026"
"5660","135","2018","515696","5272288443"
"5661","136","1960","37771859","13040000000"
"5662","136","1961","38966056","14160000000"
"5663","136","1962","40195319","15200000000"
"5664","136","1963","41462369","16960000000"
"5665","136","1964","42771079","20080000000"
"5666","136","1965","44123853","21840000000"
"5667","136","1966","45519737","24320000000"
"5668","136","1967","46956208","26560000000"
"5669","136","1968","48431972","29360000000"
"5670","136","1969","49945279","32480000000"
"5671","136","1970","51493565","35520000000"
"5672","136","1971","53076373","39200000000"
"5673","136","1972","54689943","45200000000"
"5674","136","1973","56324303","55280000000"
"5675","136","1974","57966804","72000000000"
"5676","136","1975","59607953","88000000000"
"5677","136","1976","61242190","89025974026"
"5678","136","1977","62869903","81814159292"
"5679","136","1978","64494869","102500000000"
"5680","136","1979","66123897","134561000000"
"5681","136","1980","67761372","205139000000"
"5682","136","1981","69407624","263959000000"
"5683","136","1982","71058654","184609000000"
"5684","136","1983","72709299","156159000000"
"5685","136","1984","74352631","184261000000"
"5686","136","1985","75983485","195220000000"
"5687","136","1986","77599098","134550000000"
"5688","136","1987","79200081","147541000000"
"5689","136","1988","80788721","181612000000"
"5690","136","1989","82368931","221401000000"
"5691","136","1990","83943132","261254000000"
"5692","136","1991","85512623","313143000000"
"5693","136","1992","87075138","363158000000"
"5694","136","1993","88625440","500736000000"
"5695","136","1994","90156400","527813000000"
"5696","136","1995","91663285","360074000000"
"5697","136","1996","93147044","410976000000"
"5698","136","1997","94611002","500413000000"
"5699","136","1998","96056321","526502000000"
"5700","136","1999","97484832","600233000000"
"5701","136","2000","98899845","707907000000"
"5702","136","2001","100298153","756706000000"
"5703","136","2002","101684758","772106000000"
"5704","136","2003","103081020","729336000000"
"5705","136","2004","104514932","782241000000"
"5706","136","2005","106005203","877476000000"
"5707","136","2006","107560153","975387000000"
"5708","136","2007","109170502","1052700000000"
"5709","136","2008","110815271","1109990000000"
"5710","136","2009","112463887","900045000000"
"5711","136","2010","114092963","1057800000000"
"5712","136","2011","115695473","1180490000000"
"5713","136","2012","117274155","1201090000000"
"5714","136","2013","118827161","1274440000000"
"5715","136","2014","120355128","1314560000000"
"5716","136","2015","121858258","1170560000000"
"5717","136","2016","123333376","1077830000000"
"5718","136","2017","124777324","1158070000000"
"5719","136","2018","126190788","1223810000000"
"5720","137","1981","31893","31020000"
"5721","137","1982","33328","34918000"
"5722","137","1983","34889","41749000"
"5723","137","1984","36557","45144000"
"5724","137","1985","38333","43879000"
"5725","137","1986","40211","55989000"
"5726","137","1987","42173","62983000"
"5727","137","1988","44083","70688000"
